,0.17,0.37,0.57,0.77,0.97,1.18,1.38,1.58,1.78,1.99,2.19,2.39,2.59,2.79,3.0,3.2,3.4,3.6,3.81,4.01,4.21,4.41,4.62,4.82,5.02,5.22,5.42,5.63,5.83,6.03,6.23,6.44,6.64,6.84,7.04,7.24,7.45,7.65,7.85,8.05,8.26,8.46,8.66,8.86,9.07,9.27,9.47,9.67,9.87,10.08
8.02,119.5,110.6,131.0,123.5,135.33333333333334,113.0,126.85714285714286,112.11111111111111,132.83333333333334,119.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.42857142857142,0.0,0.0,130.0,0.0,177.0,0.0,0.0,0.0,150.0,125.0,132.0,141.5,126.375,141.33333333333334,0.0,0.0,0.0,0.0,145.57142857142858,134.27272727272728,0.0,137.33333333333334,132.0,0.0,0.0,0.0,143.5,130.5,139.0,122.85714285714286,0.0,144.0
8.22,125.44444444444444,125.6,130.0,129.33333333333334,139.92857142857142,125.71428571428571,114.71428571428571,117.16666666666667,135.57142857142858,120.83333333333333,164.0,0.0,111.5,126.16666666666667,0.0,0.0,0.0,71.0,0.0,0.0,114.875,0.0,0.0,0.0,0.0,0.0,120.5,115.0,140.0,120.0,138.0,83.33333333333333,0.0,0.0,0.0,108.0,115.33333333333333,121.0,0.0,131.66666666666666,129.3846153846154,124.75,0.0,0.0,120.25,131.5,135.66666666666666,127.3076923076923,0.0,0.0
8.42,133.33333333333334,111.55555555555556,122.75,119.72727272727273,110.16666666666667,128.66666666666666,118.0,137.4,125.5,134.0,131.625,150.0,128.75,122.33333333333333,115.36363636363636,0.0,0.0,0.0,0.0,0.0,107.5,0.0,0.0,104.0,0.0,0.0,0.0,0.0,130.0,0.0,103.0,106.0,128.5,0.0,130.0,123.0,85.0,119.66666666666667,0.0,75.0,116.7,132.33333333333334,0.0,178.0,79.0,144.0,0.0,156.0,0.0,0.0
8.62,127.5,114.625,124.0,121.46153846153847,106.0,107.0,122.45454545454545,120.0,114.4,121.25,136.71428571428572,117.0,141.0,140.28571428571428,123.3,118.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,115.0,0.0,0.0,138.5,0.0,0.0,120.5,112.85714285714286,122.5,143.375,106.25,121.875,133.75,93.0,0.0,0.0
8.82,133.16666666666666,122.27272727272727,115.0909090909091,123.125,122.8,169.0,117.88888888888889,126.42857142857143,118.88888888888889,133.23076923076923,103.5,129.5,122.4,126.88888888888889,124.18181818181819,130.2,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,178.0,122.0,123.66666666666667,0.0,0.0,198.0,131.42857142857142,131.6,129.75,159.25,135.0,120.66666666666667,122.2,0.0
9.02,117.66666666666667,114.875,136.5,115.57142857142857,143.8,137.33333333333334,134.6,134.0,123.25,134.54545454545453,0.0,0.0,0.0,105.5,129.14285714285714,139.6,120.5,0.0,0.0,126.0,146.25,0.0,0.0,108.6,151.0,0.0,0.0,105.16666666666667,130.6,162.0,0.0,159.0,0.0,0.0,0.0,133.25,116.83333333333333,0.0,0.0,0.0,103.5,0.0,127.5,0.0,121.25,128.5,0.0,67.0,139.66666666666666,0.0
9.22,154.0,160.0,0.0,0.0,0.0,126.8,122.66666666666667,164.0,144.875,126.0,0.0,131.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5,101.6,0.0,0.0,145.25,134.44444444444446,0.0,0.0,97.5,0.0,0.0,0.0,105.0,53.0,0.0,0.0,135.5,127.0909090909091,0.0,0.0,0.0,107.5,146.0,124.0,0.0,124.25,91.0
9.42,0.0,0.0,0.0,0.0,0.0,106.57142857142857,0.0,0.0,126.0,138.5,121.0,136.9,150.5,0.0,0.0,0.0,0.0,0.0,0.0,130.0,110.0,0.0,0.0,0.0,108.0,0.0,0.0,128.0,158.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.33333333333334,127.6,0.0,121.0,139.58333333333334,0.0,0.0,147.75,115.44444444444444,135.28571428571428,131.33333333333334
9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.42857142857142,127.6,125.5,0.0,0.0,0.0,0.0,0.0,0.0,143.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,114.33333333333333,136.5,127.0,119.66666666666667,108.0,144.0,0.0,0.0,0.0,114.22222222222223,126.0,114.0
9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5,121.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,138.6,103.0,0.0,0.0,0.0,123.0,136.0,181.0,103.75,116.5,0.0,0.0,141.5,131.0,0.0,0.0,119.66666666666667,156.33333333333334
